# Example dataset from Ambient Noise Rayleigh
# 
# Periods: 6.5
# lat1 lon1 lat2 lon2 ttime
46.056700 6.756110 43.774366 11.255134 187.483337
50.588100 16.054700 49.468300 13.173500 74.013536
50.287400 12.376100 49.439200 16.196200 90.538245
46.341610 6.953360 49.007100 10.038400 123.379278
49.766899 12.207000 44.159400 10.386400 236.732405
44.541330 8.545170 44.734300 3.339800 142.633041
47.895190 8.846760 45.633530 11.971315 119.758964
47.230884 8.012475 45.012500 16.906900 243.899067
49.130900 13.578200 45.987500 13.633700 116.884491
46.216520 7.832230 48.864000 14.284500 195.912980
46.101600 14.701400 46.624600 11.880500 73.336513
42.794830 6.163500 44.506800 7.116000 73.506810
48.890174 11.585822 47.078400 13.344700 84.930984
45.501170 3.694550 44.969500 2.806900 29.223059
48.331100 8.330300 47.479741 13.125997 129.197322
47.250500 15.523200 46.728500 11.320500 103.841853
49.061900 16.395200 46.596580 12.780400 123.670968
47.430070 13.761050 48.869700 13.194300 54.773107
45.102600 17.513900 47.867300 12.396000 172.749645
46.620220 10.263520 48.331100 8.330300 81.749499
46.319500 13.098400 46.442800 13.565000 12.154293
48.336400 -3.273600 44.370100 6.073300 274.731670
46.678000 15.032700 47.464200 11.918800 81.259072
46.363350 7.299300 43.480700 12.457000 203.400408
47.037800 11.709000 48.452999 8.926085 88.639741
46.232900 12.047200 47.833300 10.623400 67.019690
43.329200 11.966300 47.263800 11.636300 171.433394
47.483100 19.020100 47.677545 16.090361 77.798190
49.033895 7.758909 49.847800 10.213200 66.482078
43.747100 6.407400 45.016739 12.033501 182.591449
47.073329 16.079254 46.200800 4.112500 302.063977
46.216520 7.832230 48.269100 -4.614700 314.428175
45.205717 6.116735 48.579900 7.763300 132.648882
48.996168 11.521350 47.430070 13.761050 79.885894
46.088300 18.099900 44.077460 11.707267 222.949866
46.180800 9.112600 46.378100 3.447400 143.337898
43.951000 6.045000 48.118237 8.550189 166.257790
46.311600 12.444800 44.170353 12.244515 112.548414
48.515992 7.716819 45.036880 6.400998 133.174382
48.867567 11.375543 48.362882 16.594215 126.215237
46.363350 7.299300 46.448100 16.250400 221.218650
50.156000 5.228000 47.587720 8.254740 121.226182
46.578146 8.318864 50.690800 12.219640 177.499305
49.468300 13.173500 48.523000 10.933300 60.943206
46.311600 12.444800 46.993000 7.977640 115.749295
48.819900 14.309500 46.636500 15.113900 81.180402
48.121941 12.597187 45.775300 10.628600 98.396322
47.918200 19.893400 48.348264 15.161949 125.172274
45.987500 13.633700 45.016739 12.033501 66.530577
48.347749 9.831130 48.292800 12.975000 78.802784
47.294600 9.492700 47.476120 7.920930 41.107329
46.311600 12.444800 45.435600 17.848200 145.574801
47.302670 7.086450 43.523580 11.245790 204.231079
46.215000 18.643600 46.549100 13.148100 144.391130
45.546400 14.014300 48.097900 12.083800 114.632101
50.609200 6.006700 48.122990 13.306320 214.410212
48.062785 9.710348 45.120900 5.072800 163.583191
48.996168 11.521350 48.989350 8.492140 70.101087
46.080700 14.261300 48.716246 15.528793 96.504946
43.135000 3.090000 43.209720 11.156220 251.612370
45.527800 14.380700 48.634810 14.732590 114.586233
48.515992 7.716819 45.292600 13.816700 197.362670
50.592270 11.472230 48.728900 10.297100 73.093219
46.088300 18.099900 49.452300 10.969000 220.144817
46.578146 8.318864 47.197000 5.201020 83.125071
46.154234 6.220211 44.109300 6.225300 75.973924
44.026000 10.482100 46.317400 13.999900 146.158703
44.506800 7.116000 43.120987 10.573185 113.820895
49.343542 11.805983 42.790800 10.865200 262.945514
46.149500 15.469500 45.084000 14.910600 40.629585
50.528200 14.569000 48.864000 14.284500 57.867582
46.043800 14.527800 47.677545 16.090361 72.727180
50.942690 12.468440 47.827700 13.561200 120.035160
47.680700 16.556700 49.517800 10.542600 157.050260
46.341610 6.953360 46.616400 10.549500 91.065266
45.601900 7.568200 49.545960 8.729640 144.230822
44.748800 17.183900 45.803300 14.839300 72.991946
42.613700 11.804000 48.233339 18.999038 299.861998
49.695900 15.607700 49.590100 9.182400 146.750494
47.643900 4.317890 48.407100 6.619520 60.657473
49.565403 11.435871 46.234000 13.243800 135.980873
42.123000 15.510000 46.159670 17.289680 164.601950
42.064060 12.000170 48.062785 9.710348 278.131046
43.896000 7.153000 46.385800 5.213200 104.018970
46.454810 8.662900 42.935000 13.685700 237.476807
42.011540 13.904600 42.236960 12.509930 39.555399
48.348264 15.161949 49.273972 9.052361 146.943917
46.483180 9.449560 45.867200 15.627500 159.562740
45.405600 9.930700 46.378100 3.447400 194.669811
47.476120 7.920930 49.144800 12.880300 139.297863
48.844303 13.700627 47.487100 10.762300 93.293954
45.775300 10.628600 45.717800 4.066600 170.965211
47.910835 11.221278 47.690800 5.050200 151.499016
47.437570 8.013580 50.095800 4.595000 129.528473
46.454810 8.662900 49.398020 9.483340 109.485413
48.031091 10.227152 45.430700 5.232260 162.504243
43.329200 11.966300 42.548300 8.999400 93.044011
46.928100 11.411800 47.102950 13.995760 62.492246
48.368663 15.652187 46.424450 17.795380 92.834443
42.956000 1.095000 42.882500 0.022900 27.138296
47.294600 9.492700 49.828400 9.292300 92.332928
44.109300 6.225300 43.036500 13.087300 199.859177
47.286700 9.880300 47.583500 6.010800 98.387817
46.616400 10.549500 45.867200 15.627500 132.659891
42.046800 14.183200 49.150114 18.220939 310.917479
46.483180 9.449560 44.049818 9.853652 110.407312
48.062785 9.710348 45.916300 17.816100 218.193140
46.595121 8.748280 45.880800 11.188400 66.052131
46.483180 9.449560 45.769720 9.716000 26.301519
43.255000 12.940570 46.629900 13.641600 143.401629
46.483180 9.449560 46.044786 5.571813 98.485467
49.294800 15.487100 49.847800 10.213200 123.380966
45.921860 9.041670 48.827700 5.922540 133.294075
48.331100 8.330300 46.080700 14.261300 170.857074
47.230884 8.012475 47.378903 12.308427 111.236844
49.776600 17.542801 48.771900 9.195000 194.192615
46.056700 6.756110 45.512670 7.747000 31.764075
46.549100 13.148100 45.128600 16.266400 97.113178
49.776800 17.542500 45.893400 14.064300 164.272136
48.412675 7.353600 49.430300 17.291100 233.005425
44.481800 16.531300 48.804489 18.464488 176.160838
49.988300 14.541700 49.741900 12.691100 40.775877
47.414650 8.907530 48.790900 10.817100 68.975052
46.448100 16.250400 48.165100 10.733400 157.141796
44.077460 11.707267 46.624600 11.880500 110.089517
46.435270 8.110430 45.916300 17.816100 250.201437
50.883985 12.643650 45.344273 12.318220 209.564577
50.075298 16.781700 48.446947 18.335925 73.890794
45.459500 7.134330 43.241300 5.609900 95.953009
49.762204 11.318695 50.223600 8.448900 69.244791
45.613500 16.754400 46.547900 13.514900 90.613468
46.547900 13.514900 46.159670 17.289680 96.018975
45.867200 15.627500 47.810224 9.522120 170.874761
49.590100 9.182400 46.640780 17.314860 227.703407
47.743667 15.077621 48.501900 11.453400 96.520249
50.609200 6.006700 45.120900 5.072800 204.623236
47.294600 9.492700 49.565403 11.435871 97.145566
47.851000 7.134000 46.946310 18.482030 289.247063
46.476160 10.372180 44.539100 7.908900 114.316058
44.026000 10.482100 46.329600 6.680800 156.907992
43.263000 12.524600 46.149500 12.615400 147.430913
45.803300 14.839300 46.624600 11.880500 81.620151
43.550170 13.602000 48.443790 9.458581 253.106714
46.948445 15.299396 48.446947 18.335925 105.665170
48.121941 12.597187 48.348264 15.161949 63.710466
46.825743 9.111708 44.224540 11.766570 138.525682
46.747400 12.512300 49.695900 15.607700 130.329338
48.832627 7.363752 48.443790 9.458581 52.428496
45.921860 9.041670 45.344273 12.318220 94.466667
43.678800 -1.113200 47.690800 5.050200 214.658348
46.149500 15.469500 46.047300 9.761000 143.944764
48.347749 9.831130 48.508600 12.476700 64.895129
46.080700 14.261300 45.435600 17.848200 99.634231
50.883985 12.643650 47.445667 15.085607 135.857790
48.753388 9.721937 48.097900 12.083800 63.866250
48.579900 7.763300 44.955800 5.653060 146.248310
50.652605 9.909901 49.273972 9.052361 53.168511
50.818770 10.000980 46.933176 14.551554 179.791916
46.374550 7.644330 44.763740 10.313110 120.016936
50.556500 16.215600 49.565403 11.435871 113.786573
44.607100 9.292600 50.485220 12.157330 256.946229
46.595121 8.748280 46.149500 15.469500 170.068399
46.846760 9.008250 45.709000 13.764200 128.876616
49.766899 12.207000 47.073329 16.079254 134.178936
47.070347 10.264323 48.097900 12.083800 64.111109
46.470300 16.775500 46.260100 12.710400 108.510762
46.533640 6.265450 48.515992 7.716819 82.000487
48.025791 2.260000 46.200800 4.112500 81.524482
43.937695 12.445128 43.120987 10.573185 68.075949
45.826000 15.456900 49.125900 10.546700 177.398112
44.607100 9.292600 46.294100 14.443300 167.374812
44.878389 15.623055 47.928200 15.861800 112.813334
46.678000 15.032700 50.061000 15.650200 121.577701
46.345900 4.752200 44.051500 4.528000 81.676758
49.691888 11.221720 48.031229 10.232890 64.106285
47.302670 7.086450 45.231300 3.245850 124.413840
50.818770 10.000980 44.049818 9.853652 268.678669
43.752800 6.921800 44.918300 5.880000 52.446436
46.558400 12.972900 46.032200 13.887700 30.167805
47.416200 17.331700 48.097900 12.083800 138.577728
47.037800 11.709000 49.086746 11.526272 78.217844
45.709000 13.764200 45.314800 15.805000 55.417879
47.416200 17.331700 43.865157 19.406053 150.305940
43.986000 7.553200 43.042600 12.658700 154.349435
47.302670 7.086450 44.051500 4.528000 149.338859
42.613700 11.804000 46.319500 13.098400 185.115394
49.986198 12.108300 45.916300 17.816100 204.731737
46.846760 9.008250 47.928200 15.861800 177.730924
49.273972 9.052361 44.506900 4.586900 209.472160
47.737167 12.795714 49.144800 12.880300 55.621955
45.613500 16.754400 50.883985 12.643650 205.842942
46.240800 12.987700 48.368663 15.652187 102.601669
48.724800 6.853920 46.640780 17.314860 280.062747
43.988000 5.767500 46.385800 5.213200 95.854556
48.933370 14.993640 49.349000 12.383200 60.510067
42.354000 13.405000 45.880800 11.188400 180.798687
49.061900 16.395200 45.435600 17.848200 161.206126
48.162904 11.275065 42.265730 13.583790 268.082630
47.021100 10.729100 45.880800 11.188400 42.798824
46.454810 8.662900 47.104200 5.810400 77.430111
48.515992 7.716819 48.118237 8.550189 24.773274
47.286700 9.880300 46.294100 14.443300 118.671647
49.565403 11.435871 44.535919 10.596118 204.834808
49.766899 12.207000 47.363100 18.260600 172.636440
46.756810 8.151170 44.835170 7.263330 69.881429
42.428280 11.130900 43.523580 11.245790 42.110500
47.895190 8.846760 47.520740 14.416480 150.506858
47.810224 9.522120 49.649940 7.908560 80.472328
47.871610 8.177980 45.241300 5.743900 116.925859
47.335700 11.576300 48.363600 10.402100 49.480731
45.921860 9.041670 45.875300 7.868500 28.132798
47.220500 11.208700 45.292600 13.816700 97.713590
43.796700 11.789300 44.062800 10.595600 35.819214
49.986198 12.108300 46.424450 17.795380 189.451758
47.335700 11.576300 49.741900 12.691100 96.900182
49.664600 6.152600 44.429100 5.549890 200.569776
48.452999 8.926085 48.292800 12.975000 100.488466
47.895190 8.846760 43.747100 6.407400 185.604659
45.934800 14.443400 48.062785 9.710348 144.339306
47.414650 8.907530 48.213063 14.136727 148.293173
42.265730 13.583790 45.622500 8.361000 219.987464
44.763740 10.313110 46.362000 5.800300 162.957214
46.234000 13.243800 48.634810 14.732590 96.131987
44.867306 8.913604 50.601950 10.792140 236.218224
49.294800 15.487100 47.520740 14.416480 64.639419
46.981600 4.147980 46.047300 9.761000 146.568965
43.535670 12.535000 45.052000 6.678000 188.223193
48.740379 16.020298 47.479741 13.125997 83.390744
47.268300 3.858900 44.324600 2.869500 108.122731
43.910500 7.893170 44.319300 3.537800 125.954743
46.341610 6.953360 44.367600 1.195300 163.253596
50.061000 15.650200 49.439200 16.196200 24.795337
48.515992 7.716819 50.350200 16.322200 207.426346
46.483180 9.449560 43.795597 10.979506 133.262921
48.292800 12.975000 45.619781 12.620993 105.774245
47.520740 14.416480 49.125900 10.546700 114.025235
50.556500 16.215600 47.849500 14.265900 106.003954
46.415540 7.771660 44.166000 10.153000 122.571355
43.197900 12.353600 45.619781 12.620993 128.727679
46.413636 10.023095 49.343542 11.805983 118.650410
50.287400 12.376100 46.933176 14.551554 129.830508
46.239620 8.019580 43.500600 4.791700 145.647424
42.953000 9.363000 46.180800 9.112600 145.217873
44.109300 6.225300 49.649940 7.908560 209.071893
47.037800 11.709000 44.607100 9.292600 128.223885
47.761658 12.864466 43.721930 10.524950 182.671207
43.974900 7.391900 47.220500 11.208700 177.521911
47.098350 8.925220 46.560400 3.932900 129.585978
45.501170 3.694550 48.025791 2.260000 99.341438
49.986198 12.108300 43.795597 10.979506 252.553523
50.609200 6.006700 45.875300 7.868500 182.650854
44.887300 10.898700 46.624600 11.880500 75.273440
47.683438 7.254296 44.049818 9.853652 173.794184
44.105400 3.958700 47.098350 8.925220 191.260696
44.748800 17.183900 42.429700 19.260800 101.232524
44.955800 5.653060 45.254500 7.613300 49.651993
46.133500 -0.407700 48.412675 7.353600 202.416086
46.294100 14.443300 48.833100 12.642100 107.244581
46.616400 10.549500 47.479741 13.125997 69.041736
46.759014 5.922489 46.294100 14.443300 215.775919
47.230884 8.012475 45.819313 13.127954 141.741317
44.098100 19.991700 47.196800 12.720905 217.102721
44.849300 8.352700 50.762650 10.677133 236.751251
43.334190 12.268010 46.173300 13.645000 141.280565
42.535780 13.409000 45.531100 14.810100 144.342768
48.989350 8.492140 46.952040 17.148560 229.530923
46.620220 10.263520 46.210060 7.596780 68.458753
43.114780 10.902650 44.853400 7.709900 117.023300
45.875300 7.868500 43.382110 12.406630 181.145912
46.149500 15.469500 46.815900 14.007370 42.932370
47.335700 11.576300 48.093100 5.044400 164.769994
47.683438 7.254296 44.849300 8.352700 119.360780
48.121941 12.597187 47.246936 6.256064 164.235396
47.764500 8.492360 46.547900 13.514900 133.046340
46.454810 8.662900 48.118237 8.550189 58.450058
48.890174 11.585822 44.042600 7.808200 228.469624
42.428280 11.130900 46.244500 13.509400 193.696845
45.036880 6.400998 43.910500 7.893170 55.742575
46.159670 17.289680 47.638560 18.382360 64.430948
46.345900 4.752200 44.541330 8.545170 122.658613
50.233101 12.447900 49.273972 9.052361 85.572079
44.787840 6.539745 44.734300 3.339800 86.374695
46.215000 18.643600 48.724800 6.853920 319.558107
42.428280 11.130900 45.405600 9.930700 145.697898
42.849060 11.909670 44.054280 11.358550 51.255045
46.363350 7.299300 43.120987 10.573185 169.800153
48.348264 15.161949 48.306700 11.923300 78.674930
49.398020 9.483340 43.120987 10.573185 261.130672
47.378903 12.308427 48.118225 8.550189 101.507322
49.308400 16.593300 46.952040 17.148560 98.294928
49.130900 13.578200 46.234000 13.243800 108.741735
45.646800 11.072100 45.527800 14.380700 93.551060
45.512670 7.747000 45.472300 2.972200 121.470517
43.986000 7.553200 46.362000 5.800300 98.188928
43.937700 5.106400 47.810224 9.522120 192.396061
47.918200 19.893400 50.350200 16.322200 127.305227
48.771900 9.195000 46.149500 12.615400 133.176653
46.578146 8.318864 42.714900 2.104600 247.028241
42.912630 12.112140 44.054280 11.358550 51.093229
47.910835 11.221278 48.724800 6.853920 112.279368
44.049818 9.853652 46.993000 7.977640 142.410054
44.184000 7.050000 43.618880 11.951670 140.856098
48.100199 14.139852 49.125900 10.546700 93.158654
47.679900 10.107100 48.989350 8.492140 62.165942
45.826000 15.456900 49.398020 9.483340 202.582221
50.233101 12.447900 50.350200 16.322200 87.233904
46.558400 12.972900 47.743667 15.077621 66.228862
46.509200 14.548900 48.460820 14.070720 73.205667
47.947999 14.758903 45.102600 17.513900 125.785948
50.415000 12.461000 47.603986 15.585996 116.668802
46.311600 12.444800 50.829700 12.268110 169.218670
46.173300 13.645000 44.582485 12.005684 90.574033
46.756810 8.151170 48.004400 6.347000 64.756934
47.416200 17.331700 46.948445 15.299396 54.770864
48.869700 13.194300 48.306700 11.923300 37.203187
48.122990 13.306320 48.140039 9.199346 105.779181
48.331100 8.330300 46.952040 17.148560 236.211962
46.216520 7.832230 49.044090 9.568390 111.926050
49.144800 12.880300 46.640780 17.314860 144.270939
45.308200 11.172400 43.523580 11.245790 89.399540
45.837800 7.156500 42.428280 11.130900 187.938142
44.491300 10.065800 46.948000 12.078700 118.298714
44.787840 6.539745 47.416200 17.331700 338.632099
49.112131 11.676733 44.350470 10.588100 202.018745
46.413636 10.023095 50.537470 11.212300 157.365137
46.407500 13.354000 48.031091 10.227152 100.685625
43.865157 19.406053 48.062785 9.710348 298.299485
47.369210 8.580880 50.789821 12.080908 148.263853
50.789821 12.080908 48.537900 12.945500 81.946172
46.210060 7.596780 48.118225 8.550189 74.489176
47.476120 7.920930 48.724800 6.853920 51.576520
46.048180 11.649700 46.311600 12.444800 21.827828
48.100199 14.139852 46.864190 16.527610 77.435373
44.367600 1.195300 49.649940 7.908560 250.215926
49.664600 6.152600 50.037700 13.873700 179.020460
46.909140 13.078750 46.946310 18.482030 136.913092
42.011540 13.904600 46.636500 15.113900 197.970353
47.827700 13.561200 49.545960 8.729640 135.179370
45.205717 6.116735 43.782500 7.556900 63.673545
49.007100 10.038400 45.344273 12.318220 148.127930
46.341610 6.953360 46.413636 10.023095 76.218077
45.509000 16.050700 44.582485 12.005684 133.300023
44.316250 9.517390 42.548300 8.999400 70.523319
43.436280 12.782250 47.378903 12.308427 186.123809
45.803300 14.839300 47.073329 16.079254 58.340476
46.595121 8.748280 49.655208 11.359444 130.612355
47.250500 15.523200 46.636500 15.113900 22.728667
43.062700 13.335200 46.240800 12.987700 144.175155
44.224540 11.766570 42.548300 8.999400 111.917420
49.468300 13.173500 48.864000 14.284500 32.266123
47.752800 9.123100 47.070347 10.264323 40.330380
45.157300 19.809800 45.084000 14.910600 137.884158
48.002500 5.732580 45.311300 4.042700 104.661296
47.250500 15.523200 45.959500 10.943600 122.162323
46.081053 7.408391 50.762650 10.677133 186.062728
46.483180 9.449560 46.909140 13.078750 89.851284
50.233101 12.447900 49.741900 12.691100 18.465773
45.601900 7.568200 44.350470 10.588100 116.228403
46.407500 13.354000 48.864000 14.284500 93.255273
47.918200 19.893400 47.752800 11.849000 214.727965
48.844303 13.700627 50.652605 9.909901 108.326413
46.050700 7.964090 49.349000 12.383200 166.191349
46.664880 7.624180 42.746577 10.210652 186.850367
49.914000 14.787000 47.638560 18.382360 123.040580
49.914000 14.787000 50.789821 12.080908 69.035922
45.763000 3.111000 43.974900 7.391900 129.479844
45.480300 9.232100 49.398020 9.483340 145.904994
50.646100 11.616100 47.479741 13.125997 121.194822
48.318000 4.796800 48.523000 10.933300 146.918024
46.948000 12.078700 47.102950 13.995760 46.525899
47.416200 17.331700 45.504300 15.251800 95.483220
47.379270 7.165250 46.244500 13.509400 165.715076
47.073329 16.079254 46.909140 13.078750 73.235612
47.445667 15.085607 48.004400 6.347000 226.847581
49.914000 14.787000 49.270925 11.669966 73.727825
47.102950 13.995760 47.638560 18.382360 114.737239
44.166000 10.153000 44.324250 8.345920 50.581610
49.112131 11.676733 48.347749 9.831130 50.792285
46.616400 10.549500 48.019394 10.199769 54.324925
43.491700 5.332500 45.880600 11.804700 205.319546
47.344800 11.103700 44.793000 5.589200 161.121638
49.837502 18.147200 48.537900 12.945500 133.724919
43.085800 -0.700300 45.501170 3.694550 141.986497
47.030500 7.890400 48.118225 8.550189 42.266283
43.974900 7.391900 48.025791 2.260000 197.921846
49.112131 11.676733 47.758925 17.053046 136.372675
49.762204 11.318695 47.946700 4.534100 171.576721
48.844303 13.700627 46.636500 15.113900 86.948866
50.874800 13.946900 49.762204 11.318695 71.007138
49.837502 18.147200 49.144800 12.880300 121.956929
50.528200 14.569000 48.537900 12.945500 78.262653
49.766899 12.207000 48.301372 14.649613 76.157374
47.479741 13.125997 48.804489 18.464488 152.515213
42.535780 13.409000 47.810224 9.522120 268.164514
46.948000 12.078700 43.865157 19.406053 222.867682
44.969500 2.806900 44.734300 3.339800 15.880728
50.350200 16.322200 50.652605 9.909901 144.308189
46.414200 13.001100 47.867300 12.396000 58.094252
47.910835 11.221278 50.287400 12.376100 91.307683
46.049780 3.131700 44.506800 7.116000 117.838796
47.171200 17.534800 47.220500 11.208700 159.110706
46.759014 5.922489 44.892000 4.451600 83.426115
46.341610 6.953360 45.959500 10.943600 98.817033
43.263000 12.524600 47.220500 11.208700 170.655875
43.988000 5.767500 45.120900 5.072800 56.772219
42.523700 1.546100 47.104200 5.810400 199.335777
46.678000 15.032700 46.928100 11.411800 87.022433
49.273972 9.052361 45.128600 16.266400 237.949109
46.620220 10.263520 48.832627 7.363752 111.202021
45.893400 14.064300 49.125900 10.546700 152.462432
47.104200 5.810400 44.734300 3.339800 106.083551
48.025791 2.260000 44.429100 5.549890 160.306225
46.928100 11.411800 43.865157 19.406053 237.209477
47.690800 5.050200 45.430700 5.232260 83.896514
45.964800 3.622600 47.305500 4.579350 52.156705
48.890174 11.585822 49.590100 9.182400 61.607659
46.747400 12.512300 47.583500 6.010800 165.130530
48.452999 8.926085 48.833100 12.642100 89.597805
44.541330 8.545170 42.912630 12.112140 125.505424
47.895190 8.846760 45.709000 13.764200 150.513542
49.270925 11.669966 48.318000 4.796800 164.492854
49.308400 16.593300 47.552300 11.436100 146.046146
47.104200 5.810400 45.314800 15.805000 265.570394
47.220500 11.208700 45.472300 2.972200 217.526193
44.350470 10.588100 43.197900 12.353600 68.506559
49.766899 12.207000 46.595121 8.748280 159.368987
46.900100 17.887700 49.007100 10.038400 213.500957
43.426180 9.892010 46.329600 6.680800 163.144224
49.468937 11.560846 44.316250 9.517390 215.011939
49.308400 16.593300 49.116000 11.021600 127.346741
44.480935 6.811695 43.438300 -0.593100 212.657232
47.910835 11.221278 46.448100 16.250400 141.835852
48.331100 8.330300 46.425800 12.741900 132.222773
48.867567 11.375543 49.517800 10.542600 29.236789
45.934800 14.443400 45.531100 14.810100 17.336369
47.406962 10.293358 43.692700 4.188500 210.057728
46.846760 9.008250 50.601950 10.792140 142.792623
50.075200 15.034100 49.545960 8.729640 146.474544
46.311600 12.444800 47.810224 9.522120 94.256512
47.263800 11.636300 49.852800 16.145700 146.794945
46.311600 12.444800 47.445667 15.085607 77.843330
49.565403 11.435871 46.260100 12.710400 131.636183
47.408590 15.958719 47.196800 12.720905 80.000032
46.101600 14.701400 46.424450 17.795380 80.975624
48.063503 15.406258 48.501900 11.453400 97.347201
47.677545 16.090361 46.909140 13.078750 77.712453
45.546400 14.014300 44.481800 16.531300 76.976774
47.408590 15.958719 49.468300 13.173500 96.605251
49.219200 8.184800 48.427190 13.497460 131.754686
46.871900 8.426100 45.633530 11.971315 101.873149
49.690900 11.220300 48.118237 8.550189 78.130088
46.780500 9.879520 50.646100 11.616100 151.154530
47.220500 11.208700 48.790900 10.817100 61.025199
48.407100 6.619520 45.254500 7.613300 119.612319
43.550170 13.602000 46.083500 10.958700 155.297416
45.480300 9.232100 48.523000 10.933300 125.999129
46.240800 12.987700 48.634810 14.732590 98.906569
44.207500 8.237200 49.344669 9.974411 215.288145
46.756810 8.151170 46.476160 10.372180 56.380103
49.616800 14.149400 49.196680 7.978080 145.072313
44.920830 6.790830 49.398020 9.483340 175.101362
48.508600 12.476700 49.349000 12.383200 29.895001
45.531100 14.810100 45.619781 12.620993 57.630337
46.461000 15.501800 48.604392 17.674728 102.638441
46.413636 10.023095 46.678000 15.032700 125.756044
49.776600 17.542801 47.171200 17.534800 110.495890
47.946700 4.534100 45.292600 13.816700 256.253253
42.268020 13.117180 46.173300 13.645000 160.812456
46.483180 9.449560 46.378100 3.447400 153.784766
50.874800 13.946900 47.078400 13.344700 138.444034
47.363100 18.260600 43.550170 13.602000 198.254081
46.463000 11.377800 49.273972 9.052361 119.232584
44.918300 5.880000 47.690800 5.050200 103.734514
50.690800 12.219640 48.508600 12.476700 77.701532
43.273245 10.657926 45.430700 5.232260 174.416786
43.341100 2.217500 43.500600 4.791700 70.535268
46.407500 13.354000 45.504300 15.251800 58.814608
49.343542 11.805983 49.777000 8.729000 73.740037
47.895190 8.846760 47.073329 16.079254 185.292743
45.942700 5.074700 45.137100 9.383700 139.809104
46.759014 5.922489 46.509200 14.548900 217.300230
46.456900 12.881400 47.810224 9.522120 99.567690
48.025791 2.260000 46.047300 9.761000 199.775724
50.075298 16.781700 48.165100 10.733400 157.304689
47.527480 8.111530 48.501900 11.453400 89.617299
46.448100 16.250400 48.097900 12.083800 125.188612
44.941426 5.672365 44.734300 3.339800 62.223505
46.234000 13.243800 48.864000 14.284500 99.713821
48.213063 14.136727 47.030500 7.890400 177.131200
48.162904 11.275065 49.565403 11.435871 51.169423
49.007100 10.038400 48.363600 10.402100 23.724383
46.210060 7.596780 44.049818 9.853652 118.921801
45.637800 11.209900 49.847800 10.213200 155.684040
44.049818 9.853652 48.031229 10.232890 163.650168
48.331100 8.330300 50.646100 11.616100 110.270610
46.533640 6.265450 48.579900 7.763300 84.660004
43.910500 7.893170 47.305500 4.579350 150.416934
48.832627 7.363752 44.849300 8.352700 158.949045
46.049780 3.131700 46.056700 6.756110 92.957482
44.748800 17.183900 46.456900 12.881400 128.207949
47.335780 7.694980 46.407500 13.354000 146.959634
46.461000 15.501800 47.445667 15.085607 36.768729
44.026000 10.482100 48.452999 8.926085 193.291173
45.987500 13.633700 47.947999 14.758903 75.133285
44.245500 7.326000 43.197900 12.353600 148.279097
47.851000 7.134000 48.025791 2.260000 118.671392
45.881011 5.889317 42.803870 12.570071 231.814244
48.819900 14.309500 48.996168 11.521350 64.928941
43.341100 2.217500 44.371200 5.147620 89.684679
43.382700 6.254800 45.064800 5.802000 64.445751
45.073900 7.927100 49.590100 9.182400 169.437275
42.882500 0.022900 44.324600 2.869500 94.799139
46.374550 7.644330 46.483180 9.449560 45.943879
47.102950 13.995760 48.244305 17.789761 109.684388
47.414650 8.907530 45.010700 3.663000 161.767465
47.743667 15.077621 48.790900 10.817100 112.901611
45.052000 6.678000 43.743800 3.688300 104.566463
46.664880 7.624180 45.709000 13.764200 160.518458
47.408590 15.958719 49.590100 9.182400 181.470744
44.393300 6.502300 45.430700 5.232260 51.271113
45.208650 6.683080 45.867695 8.770000 55.455200
45.064800 5.802000 46.232900 12.047200 196.659358
47.021100 10.729100 47.196800 12.720905 48.098638
42.935000 13.685700 46.629900 13.641600 158.819319
50.537470 11.212300 45.254500 7.613300 201.480146
48.031091 10.227152 49.847800 10.213200 65.071343
47.587720 8.254740 45.622500 8.361000 68.855064
45.069500 5.806100 43.219700 6.601000 72.599871
44.748800 17.183900 47.928200 15.858800 124.918858
43.988000 5.767500 48.882000 6.379850 180.493368
42.613700 11.804000 43.263000 12.524600 33.135843
47.021100 10.729100 49.349000 12.383200 97.570436
45.637800 11.209900 46.149500 15.469500 115.749598
47.395000 7.231300 43.500600 4.791700 171.639465
44.878389 15.623055 48.122990 13.306320 141.329587
42.613700 11.804000 46.043800 14.527800 177.002371
46.088300 18.099900 43.375570 13.195400 183.095366
47.395000 7.231300 45.084000 14.910600 216.481440
46.413636 10.023095 49.690900 11.220300 126.839912
42.265730 13.583790 46.933176 14.551554 213.389716
49.112131 11.676733 46.054920 10.514000 118.631535
47.712170 8.252620 46.547900 13.514900 138.504952
43.329200 11.966300 42.011540 13.904600 73.052468
48.163900 11.276800 49.545960 8.729640 79.468939
46.476160 10.372180 47.962876 16.397063 164.436741
46.759014 5.922489 43.241300 5.609900 147.064222
48.890174 11.585822 47.487100 10.762300 58.383563
48.412675 7.353600 44.867306 8.913604 152.526309
44.105400 3.958700 44.371200 5.147620 36.935802
47.737167 12.795714 43.219700 6.601000 244.281710
45.618300 10.524300 49.452300 10.969000 143.314290
48.740379 16.020298 48.508600 12.476700 82.570807
49.988300 14.541700 50.363500 12.331600 50.439248
44.224540 11.766570 45.769720 9.716000 104.430084
47.102950 13.995760 48.075702 9.703199 116.790461
46.232900 12.047200 45.504300 15.251800 88.498340
48.844303 13.700627 46.244500 13.509400 97.540938
